Frosty Hesson, We all come from the sea, but we are not all of the sea. Those of us who are, we children of the tides, must return to it again and again, until the day we don't come back leaving behind only that which was touched along the way.
Joseph Murphy, Affirm the good, and the bad will vanish.
Joseph Murphy, By day and by night I am being prospered in all of my interests.
Virgil, The greatest wealth is health
Henry David Thoreau, Thank God men cannot fly, and lay waste the sky as well as the earth.
Oliver Wendell Holmes Sr., Where we love is home, home that our feet may leave, but not our hearts.
Lord Alfred Tennyson, Dreams are true while they last, and do we not live in dreams?
Rudyard Kipling, We have forty million reasons for failure, but not a single excuse.
George Gordon Byron, What deep wounds ever closed without a scar? The hearts bleed longest, and heals but to wear  That which disfigures it.
Henry David Thoreau, I say, beware of all enterprises that require new clothes, and not rather a new wearer of clothes.
Alfred Lord Tennyson, Though much is taken, much abides; and though We are not now that strength which in old days Moved earth and heaven, that which we are, we are; One equal temper of heroic hearts, Made weak by time and fate, but strong in will To strive, to seek, to find, and not to yield.
Mark Twain, Whenever you find yourself on the side of the majority, it is time to reform (or pause and reflect).
Oscar Wilde, Anyone who lives within their means suffers from a lack of imagination.
Albert Einstein, Reality is merely an illusion, albeit a very persistent one.
Benjamin Disraeli, Life Is Too Short to be Small
Albert Einstein, Reading, after a certain age, diverts the mind too much from its creative pursuits. Any man who reads too much and uses his own brain too little falls into lazy habits of thinking.
Albert Einstein, The person who reads too much and uses his brain too little will fall into lazy habits of thinking..
Niccolo Machiavelli, All courses of action are risky, so prudence is not in avoiding danger (it's impossible), but calculating risk and acting decisively. Make mistakes of ambition and not mistakes of sloth. Develop the strength to do bold things, not the strength to suffer.
Joseph Campbell, I don’t think people are really seeking the meaning of Life. I think we’re seeking an experience of being alive…we want to feel the rapture of being alive
Aesop, Beware lest you lose the substance by grasping at the shadow.
Bruce Lee, To hell with circumstances; I create opportunities.
Karen Mills-Francis, I cried because I had no shoes, until I met a man with no feet.” —PERSIAN PROVERB If You Lie Down with Dogs
Mark Twain, I have lived a long life and had many troubles, most of which never happened
Winston S. Churchill, Success is stumbling from failure to failure with no loss of enthusiasm.
Toni Morrison, If there's a book that you want to read, but it hasn't been written yet, then you must write it.
Stephen King, If you want to be a writer, you must do two things above all others: read a lot and write a lot.
Sigmund Freud, Most people do not really want freedom, because freedom involves responsibility, and most people are frightened of responsibility.
Winston Churchill, Success is the ability to go from failure to failure without losing your enthusiasm
Bruce Lee, I fear not the man who has practiced 10,000 kicks once, but I fear the man who had practiced one kick 10,000 times.
George Carlin, I think I am, therefore, I am... I think.
George Carlin, It's never just a game when you're winning.
George Carlin, One tequila, two tequila, three tequila, floor.
George Carlin, Always do whatever's next.
George Carlin, Just when I discovered the meaning of life, they changed it.
George Carlin, Sometimes a little brain damage can help.
Winston S. Churchill, The truth is incontrovertible. Malice may attack it, ignorance may deride it, but in the end, there it is.
Seneca, Life is long if you know how to use it.
John Milton, The mind is its own place, and in itself can make a heaven of hell, a hell of heaven..
Robert Frost, The best way out is always through.
Albert Einstein, The more I learn, the more I realize how much I don't know.
Socrates, The only true wisdom is in knowing you know nothing.
Jordan B. Peterson, To fail, you merely have to cultivate a few bad habits. You just have to bide your time. And once someone has spent enough time cultivating bad habits and biding their time, they are much diminished. Much of what they could have been has dissipated, and much of the less that they have become is now real. Things fall apart, of their own accord, but the sins of men speed their degeneration. And then comes the flood.
John Wooden, Talent will get you to the top, but it takes character to keep you there.
Angela Duckworth, Talent you have naturally. Skill is only developed by hours and hours and hours of beating on your craft.
Lana Wachowski, Morpheus: The Matrix is everywhere. It is all around us. Even now, in this very room. You can see it when you look out your window or when you turn on your television. You can feel it when you go to work... when you go to church... when you pay your taxes. It is the world that has been pulled over your eyes to blind you from the truth. Neo: What truth? Morpheus: That you are a slave, Neo. Like everyone else you were born into bondage. Into a prison that you cannot taste or see or touch. A prison for your mind.
Lana Wachowski, There's a difference between knowing the path and walking the path.  Morpheus, The Matrix
William Shakespeare, This above all: to thine own self be true,  And it must follow, as the night the day,  Thou canst not then be false to any man.
John Masefield, All I ask is a tall ship and a star to sail her by.
John Masefield, The days that make us happy make us wise.
John Masefield, Life, a beauty chased by tragic laughter.
John Masefield, <b>Sea-fever</b>  I must down to the seas again, to the lonely sea and the sky, And all I ask is a tall ship and a star to steer her by, And the wheel's kick and the wind's song and the white sail's shaking, And a grey mist on the sea's face, and a grey dawn breaking.  I must down to the seas again, for the call of the running tide Is a wild call and a clear call that may not be denied; And all I ask is a windy day with the white clouds flying, And the flung spray and the blown spume, and the sea-gulls crying.  I must down to the seas again, to the vagrant gypsy life, To the gull's way and the whale's way where the wind's like a whetted knife; And all I ask is a merry yarn from a laughing fellow-rover And quiet sleep and a sweet dream when the long trick's over.
Roald Dahl, There's no earthly way of knowing Which direction we are going There's no knowing where we're rowing Or which way the river's flowing Is it raining, is it snowing? Is a hurricane a-blowing? - uh! Not a speck of light is showing So the danger must be growing Are the fires of Hell a-glowing? Is the grisly reaper mowing? Yes! The danger must be growing For the rowers keep on rowing And they're certainly not showing Any signs that they are slowing! A-aa-aaa-aaaah!
Arthur O'Shaughnessy Ode Music Moonlight 1874, We are the music makers,  We are the dreamers of dreams,  Wandering by lone sea-breakers,  And sitting by desolate streams  World-losers and world-forsakers.  On whom the pale moon gleams.  Yet we are the movers and shakers Of the world for ever, it seems.
William Shakespeare, How far that little candle throws his beams! So shines a good deed in a weary world.
Roald Dahl, Round the world and home again That's the sailor's way Faster faster, faster faster  There's no earthly way of knowing Which direction we are going There's no knowing where we're rowing Or which way the river's flowing  Is it raining, is it snowing Is a hurricane a–blowing  Not a speck of light is showing So the danger must be growing Are the fires of Hell a–glowing Is the grisly reaper mowing  Yes, the danger must be growing For the rowers keep on rowing And they're certainly not showing Any signs that they are slowing.
Roald Dahl, So shines a good deed in a weary world.
William Shakespeare, For in that sleep of death what dreams may come when we have shuffled off this mortal coil, must give us pause... Thus conscience does make cowards of us all, and thus the native hue of resolution is sicklied o'er with the pale cast of thought, and enterprises of great pith and moment with this regard their currents turn awry, and lose the name of action.
Alfred Lord Tennyson, Tis better to have loved and lost Than never to have loved at all.
Eleanor Roosevelt, Do one thing every day that scares you.
Ralph Waldo Emerson, Do not follow where the path may lead, go instead where there is no path and make a trail.
Henry David Thoreau, What you get by achieving your goals is not as important as what you become by achieving your goals.
Henry David Thoreau, Go confidently in the direction of your dreams! Live the life you've imagined.  As you simplify your life, the laws of the universe will be simpler.
Anais Nin, And the day came when the risk to remain tight in a bud was more painful than the risk it took to blossom.
Robert Frost, Two roads diverged in a wood and I - I took the one less traveled by, and that has made all the difference.
Langston Hughes, Hold fast to dreams for if dreams die life is a broken-winged bird that can not fly.  Hold fast to dreams for when dreams go life is a barren field frozen with snow.
G.K. Chesterton, Fairy tales do not tell children the dragons exist.  Children already know that dragons exist. Fairy tales tell children the dragons can be killed.
George Eliot, It is never too late to be what you might have been.
Mae West, You only live once, but if you do it right, once is enough.
Hans Christian Anderson, Just living is not enough," said the butterfly, "one must have sunshine, freedom, and a little flower.
Henry David Thoreau, Two sturdy oaks I mean, which side by side, Withstand the winter's storm, And spite of wind and tide, Grow up the meadow's pride, For both are strong   Above they barely touch, but undermined Down to their deepest source, Admiring you shall find Their roots are intertwined Insep'rably.
